id_1,id_2,n,matches
DEBS,ESWEEK,2,Dependable and fault-tolerant systems and networks#Performance
DEBS,EuroSys,6,Network performance evaluation#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Distributed programming languages
DEBS,FSE,1,Software architectures
DEBS,GIS,3,Database query processing#Information systems applications#Database query processing and optimization
DEBS,GPCE,1,Software architectures
DEBS,GROUP,1,Information systems applications
DEBS,HotMobile,5,Dependable and fault-tolerant systems and networks#Information systems applications#Network performance evaluation#Performance#Distributed architectures
DEBS,HPDC,11,Network performance evaluation#Organizing principles for web applications#Distributed retrieval#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Information systems applications#Performance#Peer-to-peer retrieval#Distributed programming languages#Distributed storage
DEBS,HT,1,Information systems applications
DEBS,ICAC,6,Network performance evaluation#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Software architectures
DEBS,ICCAD,1,Performance
DEBS,ICE,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
DEBS,ICPE,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Software architectures
DEBS,ICS,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
DEBS,ICSE,1,Software architectures
DEBS,ICUIMC,2,Performance#Information systems applications
DEBS,IDEAS,4,Distributed architectures#Database query processing#Information systems applications#Database query processing and optimization
DEBS,IH&MMSec,2,Information systems applications#Software architectures
DEBS,IMC,1,Performance
DEBS,IR,1,Information systems applications
DEBS,ISCA,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
DEBS,ISLPED,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
DEBS,IUI,1,Information systems applications
DEBS,JCDL,1,Information systems applications
DEBS,K-CAP,1,Information systems applications
DEBS,KDD,1,Information systems applications
DEBS,METRICS,5,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Network performance evaluation#Performance#Distributed architectures
DEBS,MICRO,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
DEBS,Middleware,9,Network performance evaluation#Organizing principles for web applications#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Information systems applications#Performance#Software architectures#Distributed storage
DEBS,MM,1,Information systems applications
DEBS,MobiCom,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Distributed architectures
DEBS,MobiHoc,4,Distributed systems organizing principles#Performance#Organizing principles for web applications#Distributed architectures
DEBS,MobiSys,4,Distributed systems organizing principles#Information systems applications#Organizing principles for web applications#Distributed architectures
DEBS,MOD,3,Database query processing#Information systems applications#Database query processing and optimization
DEBS,MSWiM,3,Performance#Network performance evaluation#Distributed architectures
DEBS,NOSSDAV,5,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Organizing principles for web applications#Performance#Distributed architectures
DEBS,PACT,1,Performance
DEBS,PADS,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
DEBS,PLoP,1,Software architectures
DEBS,PODC,6,Organizing principles for web applications#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Distributed programming languages
DEBS,PPoPP,2,Performance#Distributed programming languages
DEBS,RecSys,1,Information systems applications
DEBS,SAC,7,Network performance evaluation#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Information systems applications#Performance#Software architectures
DEBS,SACMAT,1,Organizing principles for web applications
DEBS,SC,5,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Network performance evaluation#Performance#Distributed architectures
DEBS,SenSys,6,Network performance evaluation#Organizing principles for web applications#Distributed architectures#Distributed systems organizing principles#Information systems applications#Performance
DEBS,SLIP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
DEBS,SOSP,5,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Network performance evaluation#Performance#Distributed architectures
DEBS,SPAA,1,Performance
DEBS,SPLASH,1,Software architectures
DEBS,UbiComp,1,Information systems applications
DEBS,VALUETOOLS,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
DEBS,VEE,2,Distributed systems organizing principles#Performance
DEBS,WebSci,1,Information systems applications
DEBS,WSDM,1,Information systems applications
DEBS,WWW,1,Information systems applications
DOC,DocEng,5,Hypertext / hypermedia#Multi / mixed media creation#Publishing#Information retrieval#Document preparation
DOC,EC,1,Human computer interaction
DOC,EICS,5,Human-centered computing#HCI design and evaluation methods#Computer supported cooperative work#Human computer interaction#User centered design
DOC,ESEM,3,Project and people management#Human-centered computing#Human computer interaction
DOC,ETRA,2,HCI design and evaluation methods#Human computer interaction
DOC,FSE,1,Project and people management
DOC,GIS,2,Human computer interaction#Information retrieval
DOC,GROUP,4,Enterprise information systems#Human computer interaction#Computer supported cooperative work#Human-centered computing
DOC,HotMobile,1,Human computer interaction
DOC,HRI,4,Human-centered computing#HCI design and evaluation methods#Human computer interaction#User centered design
DOC,HT,5,Multi / mixed media creation#Human computer interaction#Computer supported cooperative work#Information retrieval#Hypertext / hypermedia
DOC,ICMI-MLMI,2,HCI design and evaluation methods#Human computer interaction
DOC,ICSE,1,Project and people management
DOC,ICUIMC,2,Human computer interaction#Information retrieval
DOC,IDEAS,1,Information retrieval
DOC,IR,1,Information retrieval
DOC,ITiCSE,1,Human computer interaction
DOC,IUI,5,Human-centered computing#HCI design and evaluation methods#Human computer interaction#Information retrieval#User centered design
DOC,JCDL,3,Human computer interaction#Information retrieval#Hypertext / hypermedia
DOC,K-CAP,1,Information retrieval
DOC,KDD,1,Information retrieval
DOC,Middleware,1,Information retrieval
DOC,MM,2,Human computer interaction#Information retrieval
DOC,MobiSys,1,Human computer interaction
DOC,MOD,1,Information retrieval
DOC,PLoP,2,Project and people management#Human computer interaction
DOC,RecSys,2,Human computer interaction#Information retrieval
DOC,SAC,1,Information retrieval
DOC,SACMAT,1,Human computer interaction
DOC,SUI,3,Human-centered computing#HCI design and evaluation methods#Human computer interaction
DOC,TEI,3,Human-centered computing#Human computer interaction#User centered design
DOC,UbiComp,4,Human-centered computing#Human computer interaction#Information retrieval#User centered design
DOC,UCCS,2,Project and people management#Human computer interaction
DOC,UIST,2,Human-centered computing#Human computer interaction
DOC,VRST,1,Human computer interaction
DOC,Web3D,1,Document preparation
DOC,WebSci,4,Human-centered computing#Human computer interaction#Collaborative and social computing systems and tools#Information retrieval
DOC,WSDM,2,Human computer interaction#Information retrieval
DOC,WWW,4,Multi / mixed media creation#Human computer interaction#Information retrieval#Hypertext / hypermedia
DocEng,GIS,2,Document representation#Information retrieval
DocEng,HT,6,Document representation#Hypertext / hypermedia#Information retrieval#Multi / mixed media creation#Hypertext / hypermedia creation#Digital libraries and archives
DocEng,ICMI-MLMI,1,Natural language processing
DocEng,ICUIMC,1,Information retrieval
DocEng,IDEAS,1,Information retrieval
DocEng,IR,4,Natural language processing#Document representation#Digital libraries and archives#Information retrieval
DocEng,IUI,2,Natural language processing#Information retrieval
DocEng,JCDL,5,Information retrieval#Natural language processing#Document representation#Digital libraries and archives#Hypertext / hypermedia
DocEng,K-CAP,3,Natural language processing#Document representation#Information retrieval
DocEng,KDD,3,Natural language processing#Document representation#Information retrieval
DocEng,Middleware,1,Information retrieval
DocEng,MM,2,Document representation#Information retrieval
DocEng,MOD,2,Document representation#Information retrieval
DocEng,RecSys,1,Information retrieval
DocEng,SAC,1,Information retrieval
DocEng,UbiComp,1,Information retrieval
DocEng,UCCS,1,Digital libraries and archives
DocEng,Web3D,1,Document preparation
DocEng,WebSci,2,Natural language processing#Information retrieval
DocEng,WSDM,3,Natural language processing#Document representation#Information retrieval
DocEng,WWW,5,Multi / mixed media creation#Natural language processing#Document representation#Information retrieval#Hypertext / hypermedia
